run_name,dataset,algorithm,variant,seed,pr_auc,roc_auc,mcc,f1,distance_concentration_ratio,n_features,pca_variance,recall_type_g,recall_type_l
phase4__breastw__IForest__seed-0__task-002630__cfg-75b6aa5a,breastw,IForest,oracle-iforest-grid,0,0.9710688701010071,0.9873063440009047,0.8746167583097686,0.918580375782881,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-42__task-002629__cfg-a9b1b63b,breastw,IForest,oracle-iforest-grid,42,0.9751710414196526,0.9883712164046892,0.9003374578114078,0.9352818371607515,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-3__task-002628__cfg-d6c42ce5,breastw,IForest,oracle-iforest-grid,3,0.9845361928736251,0.992329149232915,0.9067676326868176,0.9394572025052192,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-2__task-002627__cfg-075544f0,breastw,IForest,oracle-iforest-grid,2,0.9806016313166855,0.9908402125975349,0.9067676326868176,0.9394572025052192,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-1__task-002626__cfg-4f3619e8,breastw,IForest,oracle-iforest-grid,1,0.976649174910569,0.9895680199027479,0.9003374578114078,0.9352818371607515,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-0__task-002625__cfg-ad737715,breastw,IForest,oracle-iforest-grid,0,0.9792586648347212,0.990321911870029,0.9003374578114078,0.9352818371607515,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-42__task-002624__cfg-3f981988,breastw,IForest,oracle-iforest-grid,42,0.9751710414196526,0.9883712164046892,0.9003374578114078,0.9352818371607515,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-3__task-002623__cfg-fa50a159,breastw,IForest,oracle-iforest-grid,3,0.9845361928736251,0.992329149232915,0.9067676326868176,0.9394572025052192,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-2__task-002622__cfg-63d08bc2,breastw,IForest,oracle-iforest-grid,2,0.9806016313166855,0.9908402125975349,0.9067676326868176,0.9394572025052192,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-1__task-002621__cfg-9937be86,breastw,IForest,oracle-iforest-grid,1,0.976649174910569,0.9895680199027479,0.9003374578114078,0.9352818371607515,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-0__task-002620__cfg-fece140f,breastw,IForest,oracle-iforest-grid,0,0.9792586648347212,0.990321911870029,0.9003374578114078,0.9352818371607515,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-42__task-002619__cfg-10d0fcf2,breastw,IForest,oracle-iforest-grid,42,0.9684450210964083,0.9870519054619473,0.8874771080605882,0.9269311064718163,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-3__task-002618__cfg-169ec7c3,breastw,IForest,oracle-iforest-grid,3,0.9819495715898752,0.9911040747860831,0.8874771080605882,0.9269311064718163,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-2__task-002617__cfg-a46cfb8d,breastw,IForest,oracle-iforest-grid,2,0.9749747552534261,0.9890120245768781,0.9067676326868176,0.9394572025052192,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-1__task-002616__cfg-40d2b50a,breastw,IForest,oracle-iforest-grid,1,0.960801738397113,0.9836970862075465,0.8746167583097686,0.918580375782881,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-0__task-002615__cfg-2ad98ce5,breastw,IForest,oracle-iforest-grid,0,0.9723662591940911,0.9873911568472238,0.8681865834343587,0.9144050104384134,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-42__task-002614__cfg-29cd126a,breastw,IForest,oracle-iforest-grid,42,0.9684450210964083,0.9870519054619473,0.8874771080605882,0.9269311064718163,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-3__task-002613__cfg-1d1ff813,breastw,IForest,oracle-iforest-grid,3,0.9819495715898752,0.9911040747860831,0.8874771080605882,0.9269311064718163,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-2__task-002612__cfg-cf2fd5cf,breastw,IForest,oracle-iforest-grid,2,0.9749747552534261,0.9890120245768781,0.9067676326868176,0.9394572025052192,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-1__task-002611__cfg-e73d3d2d,breastw,IForest,oracle-iforest-grid,1,0.960801738397113,0.9836970862075465,0.8746167583097686,0.918580375782881,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-0__task-002610__cfg-1263829d,breastw,IForest,oracle-iforest-grid,0,0.9723662591940911,0.9873911568472238,0.8681865834343587,0.9144050104384134,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-42__task-002609__cfg-e2f8b8ad,breastw,IForest,oracle-iforest-grid,42,0.9627837943004914,0.9857420181687965,0.8746167583097686,0.918580375782881,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-3__task-002608__cfg-2e26b13f,breastw,IForest,oracle-iforest-grid,3,0.9834211075423362,0.9920370160955936,0.9131978075622275,0.9436325678496869,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-2__task-002607__cfg-f05962f0,breastw,IForest,oracle-iforest-grid,2,0.9808217760910972,0.9907271288024427,0.893907282935998,0.9311064718162839,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-1__task-002606__cfg-42be4610,breastw,IForest,oracle-iforest-grid,1,0.9714284526948469,0.9879000339251385,0.893907282935998,0.9311064718162839,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-0__task-002605__cfg-d874609b,breastw,IForest,oracle-iforest-grid,0,0.980308916981502,0.9906046213577595,0.9003374578114078,0.9352818371607515,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-42__task-002604__cfg-d23f5387,breastw,IForest,oracle-iforest-grid,42,0.9627837943004914,0.9857420181687965,0.8746167583097686,0.918580375782881,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-3__task-002603__cfg-967d1f41,breastw,IForest,oracle-iforest-grid,3,0.9834211075423362,0.9920370160955936,0.9131978075622275,0.9436325678496869,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-2__task-002602__cfg-8b376e8d,breastw,IForest,oracle-iforest-grid,2,0.9808217760910972,0.9907271288024427,0.893907282935998,0.9311064718162839,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-1__task-002601__cfg-599ccf10,breastw,IForest,oracle-iforest-grid,1,0.9714284526948469,0.9879000339251385,0.893907282935998,0.9311064718162839,3.638782655539799,9.0,,,
phase4__breastw__IForest__seed-0__task-002600__cfg-e3958a5e,breastw,IForest,oracle-iforest-grid,0,0.980308916981502,0.9906046213577595,0.9003374578114078,0.9352818371607515,3.638782655539799,9.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002599__cfg-1237e4f9,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.36191057324930875,0.5022398589065256,-0.069087042518826,0.31620553359683795,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002598__cfg-896fecd1,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.36191057324930875,0.5022398589065256,-0.069087042518826,0.31620553359683795,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002597__cfg-6f435b2e,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.36191057324930875,0.5022398589065256,-0.069087042518826,0.31620553359683795,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002596__cfg-70f2cad2,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.36191057324930875,0.5022398589065256,-0.069087042518826,0.31620553359683795,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002595__cfg-05c3943b,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.36191057324930875,0.5022398589065256,-0.069087042518826,0.31620553359683795,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002594__cfg-c65fd1f8,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.38416126518499777,0.5601410934744269,0.029789825673255246,0.3794466403162055,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002593__cfg-20417a74,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.38416126518499777,0.5601410934744269,0.029789825673255246,0.3794466403162055,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002592__cfg-3e385a56,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.38416126518499777,0.5601410934744269,0.029789825673255246,0.3794466403162055,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002591__cfg-93e479f8,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.38416126518499777,0.5601410934744269,0.029789825673255246,0.3794466403162055,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002590__cfg-acb2b195,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.38416126518499777,0.5601410934744269,0.029789825673255246,0.3794466403162055,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002589__cfg-ca95e548,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.9028702501593155,0.9062786596119929,0.721927903017824,0.8221343873517787,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002588__cfg-efda08e5,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.9028702501593155,0.9062786596119929,0.721927903017824,0.8221343873517787,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002587__cfg-39d4a42b,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.9028702501593155,0.9062786596119929,0.721927903017824,0.8221343873517787,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002586__cfg-a409d0bd,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.9028702501593155,0.9062786596119929,0.721927903017824,0.8221343873517787,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002585__cfg-68b6bc86,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.9028702501593155,0.9062786596119929,0.721927903017824,0.8221343873517787,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002584__cfg-ab2cef3e,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.7656285469430265,0.7843738977072311,0.4252972984415802,0.6324110671936759,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002583__cfg-7f5a946c,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.7656285469430265,0.7843738977072311,0.4252972984415802,0.6324110671936759,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002582__cfg-7cd53838,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.7656285469430265,0.7843738977072311,0.4252972984415802,0.6324110671936759,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002581__cfg-a249ea2c,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.7656285469430265,0.7843738977072311,0.4252972984415802,0.6324110671936759,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002580__cfg-6054b59c,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.7656285469430265,0.7843738977072311,0.4252972984415802,0.6324110671936759,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002579__cfg-1e159154,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.7446257835460599,0.7679717813051146,0.38821847286954975,0.6086956521739131,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002578__cfg-21ab02f0,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.7446257835460599,0.7679717813051146,0.38821847286954975,0.6086956521739131,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002577__cfg-126ebffa,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.7446257835460599,0.7679717813051146,0.38821847286954975,0.6086956521739131,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002576__cfg-f7f45c42,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.7446257835460599,0.7679717813051146,0.38821847286954975,0.6086956521739131,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002575__cfg-81d97b6a,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.7446257835460599,0.7679717813051146,0.38821847286954975,0.6086956521739131,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002574__cfg-becf04df,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.8249119465816109,0.8350617283950617,0.5736126007297021,0.7272727272727273,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002573__cfg-c80de8e8,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.8249119465816109,0.8350617283950617,0.5736126007297021,0.7272727272727273,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002572__cfg-35b2eed4,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.8249119465816109,0.8350617283950617,0.5736126007297021,0.7272727272727273,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002571__cfg-440476a4,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.8249119465816109,0.8350617283950617,0.5736126007297021,0.7272727272727273,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002570__cfg-8b9adc2d,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.8249119465816109,0.8350617283950617,0.5736126007297021,0.7272727272727273,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002569__cfg-589e6a9d,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.8272616951082655,0.8369664902998237,0.5736126007297021,0.7272727272727273,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002568__cfg-245afe08,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.8272616951082655,0.8369664902998237,0.5736126007297021,0.7272727272727273,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002567__cfg-e32453c5,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.8272616951082655,0.8369664902998237,0.5736126007297021,0.7272727272727273,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002566__cfg-9c381884,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.8272616951082655,0.8369664902998237,0.5736126007297021,0.7272727272727273,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002565__cfg-43904b4d,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.8272616951082655,0.8369664902998237,0.5736126007297021,0.7272727272727273,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002564__cfg-9d57777a,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.33467960758730875,0.4528747795414462,-0.044367825470805686,0.33201581027667987,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002563__cfg-e40e26ae,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.33467960758730875,0.4528747795414462,-0.044367825470805686,0.33201581027667987,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002562__cfg-71c8753e,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.33467960758730875,0.4528747795414462,-0.044367825470805686,0.33201581027667987,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002561__cfg-d0f56903,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.33467960758730875,0.4528747795414462,-0.044367825470805686,0.33201581027667987,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002560__cfg-949a8d5e,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.33467960758730875,0.4528747795414462,-0.044367825470805686,0.33201581027667987,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002559__cfg-75bd222f,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.5319883857055298,0.6641975308641975,0.22754356205741774,0.5059288537549407,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002558__cfg-b7e44e1b,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.5319883857055298,0.6641975308641975,0.22754356205741774,0.5059288537549407,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002557__cfg-991a2c30,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.5319883857055298,0.6641975308641975,0.22754356205741774,0.5059288537549407,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002556__cfg-8b332d4c,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.5319883857055298,0.6641975308641975,0.22754356205741774,0.5059288537549407,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002555__cfg-2d30546e,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.5319883857055298,0.6641975308641975,0.22754356205741774,0.5059288537549407,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002554__cfg-464e213b,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.8569096274777339,0.8602116402116402,0.5983318177777224,0.7430830039525692,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002553__cfg-16ad8a54,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.8569096274777339,0.8602116402116402,0.5983318177777224,0.7430830039525692,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002552__cfg-ed890b23,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.8569096274777339,0.8602116402116402,0.5983318177777224,0.7430830039525692,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002551__cfg-9586c4e4,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.8569096274777339,0.8602116402116402,0.5983318177777224,0.7430830039525692,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002550__cfg-ef80f6c7,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.8569096274777339,0.8602116402116402,0.5983318177777224,0.7430830039525692,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002549__cfg-c2049d64,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.7582735620326275,0.7744973544973546,0.4252972984415802,0.6324110671936759,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002548__cfg-82c9efc0,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.7582735620326275,0.7744973544973546,0.4252972984415802,0.6324110671936759,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002547__cfg-416c7e15,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.7582735620326275,0.7744973544973546,0.4252972984415802,0.6324110671936759,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002546__cfg-f11d0964,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.7582735620326275,0.7744973544973546,0.4252972984415802,0.6324110671936759,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002545__cfg-d1b6d59e,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.7582735620326275,0.7744973544973546,0.4252972984415802,0.6324110671936759,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002544__cfg-65909952,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.7388181608532927,0.7619047619047619,0.38821847286954975,0.6086956521739131,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002543__cfg-575bce70,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.7388181608532927,0.7619047619047619,0.38821847286954975,0.6086956521739131,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002542__cfg-6b743914,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.7388181608532927,0.7619047619047619,0.38821847286954975,0.6086956521739131,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002541__cfg-eb23572b,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.7388181608532927,0.7619047619047619,0.38821847286954975,0.6086956521739131,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002540__cfg-a9ec0f8a,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.7388181608532927,0.7619047619047619,0.38821847286954975,0.6086956521739131,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002539__cfg-7c48bbe7,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.8073882760776291,0.8076543209876544,0.5241741666336615,0.6956521739130435,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002538__cfg-a72550ad,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.8073882760776291,0.8076543209876544,0.5241741666336615,0.6956521739130435,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002537__cfg-93ca2e00,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.8073882760776291,0.8076543209876544,0.5241741666336615,0.6956521739130435,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002536__cfg-144f2522,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.8073882760776291,0.8076543209876544,0.5241741666336615,0.6956521739130435,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002535__cfg-3cc0d301,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.8073882760776291,0.8076543209876544,0.5241741666336615,0.6956521739130435,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002534__cfg-145e25d3,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.8094525387041651,0.8097001763668432,0.5241741666336615,0.6956521739130435,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002533__cfg-6d45d91f,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.8094525387041651,0.8097001763668432,0.5241741666336615,0.6956521739130435,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002532__cfg-9da05ae8,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.8094525387041651,0.8097001763668432,0.5241741666336615,0.6956521739130435,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002531__cfg-f2dde9fa,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.8094525387041651,0.8097001763668432,0.5241741666336615,0.6956521739130435,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002530__cfg-4ca4b184,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.8094525387041651,0.8097001763668432,0.5241741666336615,0.6956521739130435,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002529__cfg-8416c4bf,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.427581657669297,0.5725396825396826,0.07922825976929587,0.41106719367588934,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002528__cfg-db46af00,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.427581657669297,0.5725396825396826,0.07922825976929587,0.41106719367588934,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002527__cfg-8f87bd4a,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.427581657669297,0.5725396825396826,0.07922825976929587,0.41106719367588934,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002526__cfg-1d66d263,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.427581657669297,0.5725396825396826,0.07922825976929587,0.41106719367588934,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002525__cfg-19f0e651,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.427581657669297,0.5725396825396826,0.07922825976929587,0.41106719367588934,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002524__cfg-dc25d905,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.4726751801468583,0.6866666666666665,0.22754356205741774,0.5059288537549407,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002523__cfg-1992a098,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.4726751801468583,0.6866666666666665,0.22754356205741774,0.5059288537549407,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002522__cfg-f467bc46,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.4726751801468583,0.6866666666666665,0.22754356205741774,0.5059288537549407,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002521__cfg-5a429682,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.4726751801468583,0.6866666666666665,0.22754356205741774,0.5059288537549407,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002520__cfg-7485bfad,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.4726751801468583,0.6866666666666665,0.22754356205741774,0.5059288537549407,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002519__cfg-61fc9334,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.6751924692021343,0.8047971781305114,0.5612529922056919,0.7193675889328063,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002518__cfg-823377b9,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.6751924692021343,0.8047971781305114,0.5612529922056919,0.7193675889328063,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002517__cfg-0a39a9cd,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.6751924692021343,0.8047971781305114,0.5612529922056919,0.7193675889328063,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002516__cfg-25315f38,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.6751924692021343,0.8047971781305114,0.5612529922056919,0.7193675889328063,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002515__cfg-b89d912f,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.6751924692021343,0.8047971781305114,0.5612529922056919,0.7193675889328063,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002514__cfg-c1c5e22a,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.7288139542447839,0.7499823633156966,0.3758588643455396,0.6007905138339921,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002513__cfg-e27d2f00,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.7288139542447839,0.7499823633156966,0.3758588643455396,0.6007905138339921,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-2__task-002512__cfg-a55603c5,ionosphere,OCSVM,oracle-ocsvm-rbf,2,0.7288139542447839,0.7499823633156966,0.3758588643455396,0.6007905138339921,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-1__task-002511__cfg-af31e1ac,ionosphere,OCSVM,oracle-ocsvm-rbf,1,0.7288139542447839,0.7499823633156966,0.3758588643455396,0.6007905138339921,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-0__task-002510__cfg-d66703bd,ionosphere,OCSVM,oracle-ocsvm-rbf,0,0.7288139542447839,0.7499823633156966,0.3758588643455396,0.6007905138339921,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-42__task-002509__cfg-286b338d,ionosphere,OCSVM,oracle-ocsvm-rbf,42,0.715771524407609,0.7461375661375661,0.33878003877350915,0.5770750988142292,2.3145271663195177,32.0,,,
phase4__ionosphere__OCSVM__seed-3__task-002508__cfg-3eff1372,ionosphere,OCSVM,oracle-ocsvm-rbf,3,0.715771524407609,0.7461375661375661,0.33878003877350915,0.5770750988142292,2.3145271663195177,32.0,,,
